state,incident_type,year_only
TX,Hurricane,2005
TX,Hurricane,2005
TX,Hurricane,2005
TX,Hurricane,2005
TX,Hurricane,2005
TX,Hurricane,2005
TX,Hurricane,2005
TX,Hurricane,2005
TX,Hurricane,2005
TX,Hurricane,2005
TX,Hurricane,2005
TX,Hurricane,2005
TX,Hurricane,2005
TX,Hurricane,2005
TX,Hurricane,2005
TX,Hurricane,2005
TX,Hurricane,2005
TX,Hurricane,2005
TX,Hurricane,2005
TX,Hurricane,2005
TX,Hurricane,2005
TX,Hurricane,2005
TX,Hurricane,2005
TX,Hurricane,2005
TX,Hurricane,2005
TX,Hurricane,2005
TX,Hurricane,2005
TX,Hurricane,2005
TX,Hurricane,2005
TX,Hurricane,2005
TX,Hurricane,2005
TX,Hurricane,2005
TX,Hurricane,2005
TX,Hurricane,2005
TX,Hurricane,2005
TX,Hurricane,2005
TX,Hurricane,2005
TX,Hurricane,2005
TX,Hurricane,2005
TX,Hurricane,2005
TX,Hurricane,2005
TX,Hurricane,2005
TX,Hurricane,2005
TX,Hurricane,2005
TX,Hurricane,2005
TX,Hurricane,2005
TX,Hurricane,2005
TX,Hurricane,2005
TX,Hurricane,2005
TX,Hurricane,2005
TX,Hurricane,2005
TX,Hurricane,2005
TX,Hurricane,2005
TX,Hurricane,2005
TX,Hurricane,2005
TX,Hurricane,2005
TX,Hurricane,2005
TX,Hurricane,2005
TX,Hurricane,2005
TX,Hurricane,2005
TX,Hurricane,2005
TX,Hurricane,2005
TX,Hurricane,2005
TX,Hurricane,2005
TX,Hurricane,2005
TX,Hurricane,2005
TX,Hurricane,2005
TX,Hurricane,2005
TX,Hurricane,2005
TX,Hurricane,2005
TX,Hurricane,2005
TX,Hurricane,2005
TX,Hurricane,2005
TX,Hurricane,2005
TX,Hurricane,2005
TX,Hurricane,2005
TX,Hurricane,2005
TX,Hurricane,2005
TX,Hurricane,2005
TX,Hurricane,2005
TX,Hurricane,2005
TX,Hurricane,2005
TX,Hurricane,2005
TX,Hurricane,2005
TX,Hurricane,2005
TX,Hurricane,2005
TX,Hurricane,2005
TX,Hurricane,2005
TX,Hurricane,2005
TX,Hurricane,2005
TX,Hurricane,2005
TX,Hurricane,2005
TX,Hurricane,2005
TX,Hurricane,2005
TX,Hurricane,2005
TX,Hurricane,2005
TX,Hurricane,2005
TX,Hurricane,2005
TX,Hurricane,2005
TX,Hurricane,2005
TX,Hurricane,2005
TX,Hurricane,2005
TX,Hurricane,2005
TX,Hurricane,2005
TX,Hurricane,2005
TX,Hurricane,2005
TX,Hurricane,2005
TX,Hurricane,2005
TX,Hurricane,2005
TX,Hurricane,2005
TX,Hurricane,2005
TX,Hurricane,2005
TX,Hurricane,2005
TX,Hurricane,2005
TX,Hurricane,2005
TX,Hurricane,2005
TX,Hurricane,2005
AR,Hurricane,2005
AR,Hurricane,2005
AR,Hurricane,2005
AR,Hurricane,2005
AR,Hurricane,2005
AR,Hurricane,2005
AR,Hurricane,2005
AR,Hurricane,2005
AR,Hurricane,2005
AR,Hurricane,2005
AR,Hurricane,2005
AR,Hurricane,2005
AR,Hurricane,2005
AR,Hurricane,2005
AR,Hurricane,2005
AR,Hurricane,2005
AR,Hurricane,2005
AR,Hurricane,2005
AR,Hurricane,2005
AR,Hurricane,2005
AR,Hurricane,2005
AR,Hurricane,2005
AR,Hurricane,2005
AR,Hurricane,2005
AR,Hurricane,2005
AR,Hurricane,2005
AR,Hurricane,2005
AR,Hurricane,2005
AR,Hurricane,2005
AR,Hurricane,2005
AR,Hurricane,2005
AR,Hurricane,2005
AR,Hurricane,2005
AR,Hurricane,2005
AR,Hurricane,2005
AR,Hurricane,2005
AR,Hurricane,2005
AR,Hurricane,2005
AR,Hurricane,2005
AR,Hurricane,2005
AR,Hurricane,2005
AR,Hurricane,2005
AR,Hurricane,2005
AR,Hurricane,2005
AR,Hurricane,2005
AR,Hurricane,2005
AR,Hurricane,2005
AR,Hurricane,2005
AR,Hurricane,2005
AR,Hurricane,2005
AR,Hurricane,2005
AR,Hurricane,2005
AR,Hurricane,2005
AR,Hurricane,2005
AR,Hurricane,2005
AR,Hurricane,2005
AR,Hurricane,2005
AR,Hurricane,2005
AR,Hurricane,2005
AR,Hurricane,2005
AR,Hurricane,2005
AR,Hurricane,2005
AR,Hurricane,2005
AR,Hurricane,2005
AR,Hurricane,2005
AR,Hurricane,2005
AR,Hurricane,2005
AR,Hurricane,2005
AR,Hurricane,2005
AR,Hurricane,2005
AR,Hurricane,2005
AR,Hurricane,2005
AR,Hurricane,2005
AR,Hurricane,2005
AR,Hurricane,2005
CO,Coastal Storm,2005
CO,Coastal Storm,2005
CO,Coastal Storm,2005
CO,Coastal Storm,2005
CO,Coastal Storm,2005
CO,Coastal Storm,2005
CO,Coastal Storm,2005
CO,Coastal Storm,2005
CO,Coastal Storm,2005
CO,Coastal Storm,2005
CO,Coastal Storm,2005
CO,Coastal Storm,2005
CO,Coastal Storm,2005
CO,Coastal Storm,2005
CO,Coastal Storm,2005
CO,Coastal Storm,2005
CO,Coastal Storm,2005
CO,Coastal Storm,2005
CO,Coastal Storm,2005
CO,Coastal Storm,2005
CO,Coastal Storm,2005
CO,Coastal Storm,2005
CO,Coastal Storm,2005
CO,Coastal Storm,2005
CO,Coastal Storm,2005
CO,Coastal Storm,2005
CO,Coastal Storm,2005
CO,Coastal Storm,2005
CO,Coastal Storm,2005
CO,Coastal Storm,2005
CO,Coastal Storm,2005
CO,Coastal Storm,2005
CO,Coastal Storm,2005
CO,Coastal Storm,2005
CO,Coastal Storm,2005
CO,Coastal Storm,2005
CO,Coastal Storm,2005
CO,Coastal Storm,2005
CO,Coastal Storm,2005
CO,Coastal Storm,2005
CO,Coastal Storm,2005
CO,Coastal Storm,2005
CO,Coastal Storm,2005
CO,Coastal Storm,2005
CO,Coastal Storm,2005
CO,Coastal Storm,2005
CO,Coastal Storm,2005
CO,Coastal Storm,2005
CO,Coastal Storm,2005
CO,Coastal Storm,2005
CO,Coastal Storm,2005
CO,Coastal Storm,2005
CO,Coastal Storm,2005
CO,Coastal Storm,2005
CO,Coastal Storm,2005
CO,Coastal Storm,2005
CO,Coastal Storm,2005
CO,Coastal Storm,2005
CO,Coastal Storm,2005
CO,Coastal Storm,2005
CO,Coastal Storm,2005
CO,Coastal Storm,2005
CO,Coastal Storm,2005
CO,Coastal Storm,2005
UT,Coastal Storm,2005
UT,Coastal Storm,2005
UT,Coastal Storm,2005
UT,Coastal Storm,2005
UT,Coastal Storm,2005
UT,Coastal Storm,2005
UT,Coastal Storm,2005
UT,Coastal Storm,2005
UT,Coastal Storm,2005
UT,Coastal Storm,2005
UT,Coastal Storm,2005
UT,Coastal Storm,2005
UT,Coastal Storm,2005
UT,Coastal Storm,2005
UT,Coastal Storm,2005
UT,Coastal Storm,2005
UT,Coastal Storm,2005
UT,Coastal Storm,2005
UT,Coastal Storm,2005
UT,Coastal Storm,2005
UT,Coastal Storm,2005
UT,Coastal Storm,2005
UT,Coastal Storm,2005
UT,Coastal Storm,2005
UT,Coastal Storm,2005
UT,Coastal Storm,2005
UT,Coastal Storm,2005
UT,Coastal Storm,2005
UT,Coastal Storm,2005
NC,Hurricane,2005
NC,Hurricane,2005
NC,Hurricane,2005
NC,Hurricane,2005
NC,Hurricane,2005
NC,Hurricane,2005
NC,Hurricane,2005
NC,Hurricane,2005
NC,Hurricane,2005
NC,Hurricane,2005
NC,Hurricane,2005
NC,Hurricane,2005
NC,Hurricane,2005
NC,Hurricane,2005
NC,Hurricane,2005
NC,Hurricane,2005
NC,Hurricane,2005
NC,Hurricane,2005
NC,Hurricane,2005
NC,Hurricane,2005
NC,Hurricane,2005
NC,Hurricane,2005
NC,Hurricane,2005
NC,Hurricane,2005
NC,Hurricane,2005
NC,Hurricane,2005
NC,Hurricane,2005
NC,Hurricane,2005
NC,Hurricane,2005
NC,Hurricane,2005
NC,Hurricane,2005
NC,Hurricane,2005
NC,Hurricane,2005
NC,Hurricane,2005
NC,Hurricane,2005
NC,Hurricane,2005
NC,Hurricane,2005
NC,Hurricane,2005
NC,Hurricane,2005
NC,Hurricane,2005
NC,Hurricane,2005
NC,Hurricane,2005
NC,Hurricane,2005
NC,Hurricane,2005
NC,Hurricane,2005
NC,Hurricane,2005
NC,Hurricane,2005
NC,Hurricane,2005
NC,Hurricane,2005
NC,Hurricane,2005
NC,Hurricane,2005
NC,Hurricane,2005
NC,Hurricane,2005
NC,Hurricane,2005
NC,Hurricane,2005
NC,Hurricane,2005
NC,Hurricane,2005
NC,Hurricane,2005
NC,Hurricane,2005
NC,Hurricane,2005
NC,Hurricane,2005
NC,Hurricane,2005
NC,Hurricane,2005
NC,Hurricane,2005
NC,Hurricane,2005
NC,Hurricane,2005
NC,Hurricane,2005
NC,Hurricane,2005
NC,Hurricane,2005
NC,Hurricane,2005
NC,Hurricane,2005
NC,Hurricane,2005
NC,Hurricane,2005
NC,Hurricane,2005
NC,Hurricane,2005
NC,Hurricane,2005
NC,Hurricane,2005
NC,Hurricane,2005
NC,Hurricane,2005
NC,Hurricane,2005
NC,Hurricane,2005
NC,Hurricane,2005
NC,Hurricane,2005
NC,Hurricane,2005
NC,Hurricane,2005
NC,Hurricane,2005
NC,Hurricane,2005
NC,Hurricane,2005
NC,Hurricane,2005
NC,Hurricane,2005
NC,Hurricane,2005
NC,Hurricane,2005
NC,Hurricane,2005
NC,Hurricane,2005
NC,Hurricane,2005
NC,Hurricane,2005
NC,Hurricane,2005
NC,Hurricane,2005
NC,Hurricane,2005
NC,Hurricane,2005
WV,Hurricane,2005
WV,Hurricane,2005
WV,Hurricane,2005
WV,Hurricane,2005
WV,Hurricane,2005
WV,Hurricane,2005
WV,Hurricane,2005
WV,Hurricane,2005
WV,Hurricane,2005
WV,Hurricane,2005
WV,Hurricane,2005
WV,Hurricane,2005
WV,Hurricane,2005
WV,Hurricane,2005
WV,Hurricane,2005
WV,Hurricane,2005
WV,Hurricane,2005
WV,Hurricane,2005
WV,Hurricane,2005
WV,Hurricane,2005
WV,Hurricane,2005
WV,Hurricane,2005
WV,Hurricane,2005
WV,Hurricane,2005
WV,Hurricane,2005
WV,Hurricane,2005
WV,Hurricane,2005
WV,Hurricane,2005
WV,Hurricane,2005
WV,Hurricane,2005
WV,Hurricane,2005
WV,Hurricane,2005
WV,Hurricane,2005
WV,Hurricane,2005
WV,Hurricane,2005
WV,Hurricane,2005
WV,Hurricane,2005
WV,Hurricane,2005
WV,Hurricane,2005
WV,Hurricane,2005
WV,Hurricane,2005
WV,Hurricane,2005
WV,Hurricane,2005
WV,Hurricane,2005
WV,Hurricane,2005
WV,Hurricane,2005
WV,Hurricane,2005
WV,Hurricane,2005
WV,Hurricane,2005
WV,Hurricane,2005
WV,Hurricane,2005
WV,Hurricane,2005
WV,Hurricane,2005
WV,Hurricane,2005
WV,Hurricane,2005
FL,Hurricane,2005
FL,Hurricane,2005
FL,Hurricane,2005
FL,Hurricane,2005
FL,Hurricane,2005
FL,Hurricane,2005
FL,Hurricane,2005
FL,Hurricane,2005
FL,Hurricane,2005
FL,Hurricane,2005
FL,Hurricane,2005
FL,Hurricane,2005
FL,Hurricane,2005
FL,Hurricane,2005
FL,Hurricane,2005
FL,Hurricane,2005
FL,Hurricane,2005
FL,Hurricane,2005
FL,Hurricane,2005
FL,Hurricane,2005
FL,Hurricane,2005
FL,Hurricane,2005
FL,Hurricane,2005
FL,Hurricane,2005
FL,Hurricane,2005
FL,Hurricane,2005
FL,Hurricane,2005
FL,Hurricane,2005
FL,Hurricane,2005
FL,Hurricane,2005
FL,Hurricane,2005
FL,Hurricane,2005
FL,Hurricane,2005
FL,Hurricane,2005
FL,Hurricane,2005
FL,Hurricane,2005
FL,Hurricane,2005
FL,Hurricane,2005
FL,Hurricane,2005
FL,Hurricane,2005
FL,Hurricane,2005
FL,Hurricane,2005
FL,Hurricane,2005
FL,Hurricane,2005
FL,Hurricane,2005
FL,Hurricane,2005
FL,Hurricane,2005
FL,Hurricane,2005
FL,Hurricane,2005
FL,Hurricane,2005
FL,Hurricane,2005
FL,Hurricane,2005
FL,Hurricane,2005
FL,Hurricane,2005
FL,Hurricane,2005
FL,Hurricane,2005
FL,Hurricane,2005
FL,Hurricane,2005
FL,Hurricane,2005
FL,Hurricane,2005
FL,Hurricane,2005
FL,Hurricane,2005
FL,Hurricane,2005
FL,Hurricane,2005
FL,Hurricane,2005
FL,Hurricane,2005
FL,Hurricane,2005
OK,Hurricane,2005
OK,Hurricane,2005
OK,Hurricane,2005
OK,Hurricane,2005
OK,Hurricane,2005
OK,Hurricane,2005
OK,Hurricane,2005
OK,Hurricane,2005
OK,Hurricane,2005
OK,Hurricane,2005
OK,Hurricane,2005
OK,Hurricane,2005
OK,Hurricane,2005
OK,Hurricane,2005
OK,Hurricane,2005
OK,Hurricane,2005
OK,Hurricane,2005
OK,Hurricane,2005
OK,Hurricane,2005
OK,Hurricane,2005
OK,Hurricane,2005
OK,Hurricane,2005
OK,Hurricane,2005
OK,Hurricane,2005
OK,Hurricane,2005
OK,Hurricane,2005
OK,Hurricane,2005
OK,Hurricane,2005
OK,Hurricane,2005
OK,Hurricane,2005
OK,Hurricane,2005
OK,Hurricane,2005
OK,Hurricane,2005
OK,Hurricane,2005
OK,Hurricane,2005
OK,Hurricane,2005
OK,Hurricane,2005
OK,Hurricane,2005
OK,Hurricane,2005
OK,Hurricane,2005
OK,Hurricane,2005
OK,Hurricane,2005
OK,Hurricane,2005
OK,Hurricane,2005
OK,Hurricane,2005
OK,Hurricane,2005
OK,Hurricane,2005
OK,Hurricane,2005
OK,Hurricane,2005
OK,Hurricane,2005
OK,Hurricane,2005
OK,Hurricane,2005
OK,Hurricane,2005
OK,Hurricane,2005
OK,Hurricane,2005
OK,Hurricane,2005
OK,Hurricane,2005
OK,Hurricane,2005
OK,Hurricane,2005
OK,Hurricane,2005
OK,Hurricane,2005
OK,Hurricane,2005
OK,Hurricane,2005
OK,Hurricane,2005
OK,Hurricane,2005
OK,Hurricane,2005
OK,Hurricane,2005
OK,Hurricane,2005
OK,Hurricane,2005
OK,Hurricane,2005
OK,Hurricane,2005
OK,Hurricane,2005
OK,Hurricane,2005
OK,Hurricane,2005
OK,Hurricane,2005
OK,Hurricane,2005
OK,Hurricane,2005
GA,Hurricane,2005
GA,Hurricane,2005
GA,Hurricane,2005
GA,Hurricane,2005
GA,Hurricane,2005
GA,Hurricane,2005
GA,Hurricane,2005
GA,Hurricane,2005
GA,Hurricane,2005
GA,Hurricane,2005
GA,Hurricane,2005
GA,Hurricane,2005
GA,Hurricane,2005
GA,Hurricane,2005
GA,Hurricane,2005
GA,Hurricane,2005
GA,Hurricane,2005
GA,Hurricane,2005
GA,Hurricane,2005
GA,Hurricane,2005
GA,Hurricane,2005
GA,Hurricane,2005
GA,Hurricane,2005
GA,Hurricane,2005
GA,Hurricane,2005
GA,Hurricane,2005
GA,Hurricane,2005
GA,Hurricane,2005
GA,Hurricane,2005
GA,Hurricane,2005
GA,Hurricane,2005
GA,Hurricane,2005
GA,Hurricane,2005
GA,Hurricane,2005
GA,Hurricane,2005
GA,Hurricane,2005
GA,Hurricane,2005
GA,Hurricane,2005
GA,Hurricane,2005
GA,Hurricane,2005
GA,Hurricane,2005
GA,Hurricane,2005
GA,Hurricane,2005
GA,Hurricane,2005
GA,Hurricane,2005
GA,Hurricane,2005
GA,Hurricane,2005
GA,Hurricane,2005
GA,Hurricane,2005
GA,Hurricane,2005
GA,Hurricane,2005
GA,Hurricane,2005
GA,Hurricane,2005
GA,Hurricane,2005
GA,Hurricane,2005
GA,Hurricane,2005
GA,Hurricane,2005
GA,Hurricane,2005
GA,Hurricane,2005
GA,Hurricane,2005
GA,Hurricane,2005
GA,Hurricane,2005
GA,Hurricane,2005
GA,Hurricane,2005
GA,Hurricane,2005
GA,Hurricane,2005
GA,Hurricane,2005
GA,Hurricane,2005
GA,Hurricane,2005
GA,Hurricane,2005
GA,Hurricane,2005
GA,Hurricane,2005
GA,Hurricane,2005
GA,Hurricane,2005
GA,Hurricane,2005
GA,Hurricane,2005
GA,Hurricane,2005
GA,Hurricane,2005
GA,Hurricane,2005
GA,Hurricane,2005
GA,Hurricane,2005
GA,Hurricane,2005
GA,Hurricane,2005
GA,Hurricane,2005
GA,Hurricane,2005
GA,Hurricane,2005
GA,Hurricane,2005
GA,Hurricane,2005
GA,Hurricane,2005
GA,Hurricane,2005
GA,Hurricane,2005
GA,Hurricane,2005
GA,Hurricane,2005
GA,Hurricane,2005
GA,Hurricane,2005
GA,Hurricane,2005
GA,Hurricane,2005
GA,Hurricane,2005
GA,Hurricane,2005
GA,Hurricane,2005
GA,Hurricane,2005
GA,Hurricane,2005
GA,Hurricane,2005
GA,Hurricane,2005
GA,Hurricane,2005
GA,Hurricane,2005
GA,Hurricane,2005
GA,Hurricane,2005
GA,Hurricane,2005
GA,Hurricane,2005
GA,Hurricane,2005
GA,Hurricane,2005
GA,Hurricane,2005
GA,Hurricane,2005
GA,Hurricane,2005
GA,Hurricane,2005
GA,Hurricane,2005
GA,Hurricane,2005
GA,Hurricane,2005
GA,Hurricane,2005
GA,Hurricane,2005
GA,Hurricane,2005
GA,Hurricane,2005
GA,Hurricane,2005
GA,Hurricane,2005
GA,Hurricane,2005
GA,Hurricane,2005
GA,Hurricane,2005
GA,Hurricane,2005
GA,Hurricane,2005
GA,Hurricane,2005
GA,Hurricane,2005
GA,Hurricane,2005
GA,Hurricane,2005
GA,Hurricane,2005
GA,Hurricane,2005
GA,Hurricane,2005
GA,Hurricane,2005
GA,Hurricane,2005
GA,Hurricane,2005
GA,Hurricane,2005
GA,Hurricane,2005
GA,Hurricane,2005
GA,Hurricane,2005
GA,Hurricane,2005
GA,Hurricane,2005
GA,Hurricane,2005
GA,Hurricane,2005
GA,Hurricane,2005
GA,Hurricane,2005
GA,Hurricane,2005
GA,Hurricane,2005
GA,Hurricane,2005
GA,Hurricane,2005
GA,Hurricane,2005
GA,Hurricane,2005
GA,Hurricane,2005
GA,Hurricane,2005
GA,Hurricane,2005
TN,Hurricane,2005
TN,Hurricane,2005
TN,Hurricane,2005
TN,Hurricane,2005
TN,Hurricane,2005
TN,Hurricane,2005
TN,Hurricane,2005
TN,Hurricane,2005
TN,Hurricane,2005
TN,Hurricane,2005
TN,Hurricane,2005
TN,Hurricane,2005
TN,Hurricane,2005
TN,Hurricane,2005
TN,Hurricane,2005
TN,Hurricane,2005
TN,Hurricane,2005
TN,Hurricane,2005
TN,Hurricane,2005
TN,Hurricane,2005
TN,Hurricane,2005
TN,Hurricane,2005
TN,Hurricane,2005
TN,Hurricane,2005
TN,Hurricane,2005
TN,Hurricane,2005
TN,Hurricane,2005
TN,Hurricane,2005
TN,Hurricane,2005
TN,Hurricane,2005
TN,Hurricane,2005
TN,Hurricane,2005
TN,Hurricane,2005
TN,Hurricane,2005
TN,Hurricane,2005
TN,Hurricane,2005
TN,Hurricane,2005
TN,Hurricane,2005
TN,Hurricane,2005
TN,Hurricane,2005
TN,Hurricane,2005
TN,Hurricane,2005
TN,Hurricane,2005
TN,Hurricane,2005
TN,Hurricane,2005
TN,Hurricane,2005
TN,Hurricane,2005
TN,Hurricane,2005
TN,Hurricane,2005
TN,Hurricane,2005
TN,Hurricane,2005
TN,Hurricane,2005
TN,Hurricane,2005
TN,Hurricane,2005
TN,Hurricane,2005
TN,Hurricane,2005
TN,Hurricane,2005
TN,Hurricane,2005
TN,Hurricane,2005
TN,Hurricane,2005
TN,Hurricane,2005
TN,Hurricane,2005
TN,Hurricane,2005
TN,Hurricane,2005
TN,Hurricane,2005
TN,Hurricane,2005
TN,Hurricane,2005
TN,Hurricane,2005
TN,Hurricane,2005
TN,Hurricane,2005
TN,Hurricane,2005
TN,Hurricane,2005
TN,Hurricane,2005
TN,Hurricane,2005
TN,Hurricane,2005
TN,Hurricane,2005
TN,Hurricane,2005
TN,Hurricane,2005
TN,Hurricane,2005
TN,Hurricane,2005
TN,Hurricane,2005
TN,Hurricane,2005
TN,Hurricane,2005
TN,Hurricane,2005
TN,Hurricane,2005
TN,Hurricane,2005
TN,Hurricane,2005
TN,Hurricane,2005
TN,Hurricane,2005
TN,Hurricane,2005
TN,Hurricane,2005
TN,Hurricane,2005
TN,Hurricane,2005
TN,Hurricane,2005
TN,Hurricane,2005
CA,Fire,2005
IL,Hurricane,2005
IL,Hurricane,2005
IL,Hurricane,2005
IL,Hurricane,2005
IL,Hurricane,2005
IL,Hurricane,2005
IL,Hurricane,2005
IL,Hurricane,2005
IL,Hurricane,2005
IL,Hurricane,2005
IL,Hurricane,2005
IL,Hurricane,2005
IL,Hurricane,2005
IL,Hurricane,2005
IL,Hurricane,2005
IL,Hurricane,2005
IL,Hurricane,2005
IL,Hurricane,2005
IL,Hurricane,2005
IL,Hurricane,2005
IL,Hurricane,2005
IL,Hurricane,2005
IL,Hurricane,2005
IL,Hurricane,2005
IL,Hurricane,2005
IL,Hurricane,2005
IL,Hurricane,2005
IL,Hurricane,2005
IL,Hurricane,2005
IL,Hurricane,2005
IL,Hurricane,2005
IL,Hurricane,2005
IL,Hurricane,2005
IL,Hurricane,2005
IL,Hurricane,2005
IL,Hurricane,2005
IL,Hurricane,2005
IL,Hurricane,2005
IL,Hurricane,2005
IL,Hurricane,2005
IL,Hurricane,2005
IL,Hurricane,2005
IL,Hurricane,2005
IL,Hurricane,2005
IL,Hurricane,2005
IL,Hurricane,2005
IL,Hurricane,2005
IL,Hurricane,2005
IL,Hurricane,2005
IL,Hurricane,2005
IL,Hurricane,2005
IL,Hurricane,2005
IL,Hurricane,2005
IL,Hurricane,2005
IL,Hurricane,2005
IL,Hurricane,2005
IL,Hurricane,2005
IL,Hurricane,2005
IL,Hurricane,2005
IL,Hurricane,2005
IL,Hurricane,2005
IL,Hurricane,2005
IL,Hurricane,2005
IL,Hurricane,2005
IL,Hurricane,2005
IL,Hurricane,2005
IL,Hurricane,2005
IL,Hurricane,2005
IL,Hurricane,2005
IL,Hurricane,2005
IL,Hurricane,2005
IL,Hurricane,2005
IL,Hurricane,2005
IL,Hurricane,2005
IL,Hurricane,2005
IL,Hurricane,2005
IL,Hurricane,2005
IL,Hurricane,2005
IL,Hurricane,2005
IL,Hurricane,2005
IL,Hurricane,2005
IL,Hurricane,2005
IL,Hurricane,2005
IL,Hurricane,2005
IL,Hurricane,2005
IL,Hurricane,2005
IL,Hurricane,2005
IL,Hurricane,2005
IL,Hurricane,2005
IL,Hurricane,2005
IL,Hurricane,2005
IL,Hurricane,2005
IL,Hurricane,2005
IL,Hurricane,2005
IL,Hurricane,2005
IL,Hurricane,2005
IL,Hurricane,2005
IL,Hurricane,2005
IL,Hurricane,2005
IL,Hurricane,2005
IL,Hurricane,2005
IL,Hurricane,2005
NM,Hurricane,2005
NM,Hurricane,2005
NM,Hurricane,2005
NM,Hurricane,2005
NM,Hurricane,2005
NM,Hurricane,2005
NM,Hurricane,2005
NM,Hurricane,2005
NM,Hurricane,2005
NM,Hurricane,2005
NM,Hurricane,2005
NM,Hurricane,2005
NM,Hurricane,2005
NM,Hurricane,2005
NM,Hurricane,2005
NM,Hurricane,2005
NM,Hurricane,2005
NM,Hurricane,2005
NM,Hurricane,2005
NM,Hurricane,2005
NM,Hurricane,2005
NM,Hurricane,2005
NM,Hurricane,2005
NM,Hurricane,2005
NM,Hurricane,2005
NM,Hurricane,2005
NM,Hurricane,2005
NM,Hurricane,2005
NM,Hurricane,2005
NM,Hurricane,2005
NM,Hurricane,2005
NM,Hurricane,2005
NM,Hurricane,2005
OR,Coastal Storm,2005
OR,Coastal Storm,2005
OR,Coastal Storm,2005
OR,Coastal Storm,2005
OR,Coastal Storm,2005
OR,Coastal Storm,2005
OR,Coastal Storm,2005
OR,Coastal Storm,2005
OR,Coastal Storm,2005
OR,Coastal Storm,2005
OR,Coastal Storm,2005
OR,Coastal Storm,2005
OR,Coastal Storm,2005
OR,Coastal Storm,2005
OR,Coastal Storm,2005
OR,Coastal Storm,2005
OR,Coastal Storm,2005
OR,Coastal Storm,2005
OR,Coastal Storm,2005
OR,Coastal Storm,2005
OR,Coastal Storm,2005
OR,Coastal Storm,2005
OR,Coastal Storm,2005
OR,Coastal Storm,2005
OR,Coastal Storm,2005
OR,Coastal Storm,2005
OR,Coastal Storm,2005
OR,Coastal Storm,2005
OR,Coastal Storm,2005
OR,Coastal Storm,2005
OR,Coastal Storm,2005
OR,Coastal Storm,2005
OR,Coastal Storm,2005
OR,Coastal Storm,2005
OR,Coastal Storm,2005
OR,Coastal Storm,2005
WA,Coastal Storm,2005
WA,Coastal Storm,2005
WA,Coastal Storm,2005
WA,Coastal Storm,2005
WA,Coastal Storm,2005
WA,Coastal Storm,2005
WA,Coastal Storm,2005
WA,Coastal Storm,2005
WA,Coastal Storm,2005
WA,Coastal Storm,2005
WA,Coastal Storm,2005
WA,Coastal Storm,2005
WA,Coastal Storm,2005
WA,Coastal Storm,2005
WA,Coastal Storm,2005
WA,Coastal Storm,2005
WA,Coastal Storm,2005
WA,Coastal Storm,2005
WA,Coastal Storm,2005
WA,Coastal Storm,2005
WA,Coastal Storm,2005
WA,Coastal Storm,2005
WA,Coastal Storm,2005
WA,Coastal Storm,2005
WA,Coastal Storm,2005
WA,Coastal Storm,2005
WA,Coastal Storm,2005
WA,Coastal Storm,2005
WA,Coastal Storm,2005
WA,Coastal Storm,2005
WA,Coastal Storm,2005
WA,Coastal Storm,2005
WA,Coastal Storm,2005
WA,Coastal Storm,2005
WA,Coastal Storm,2005
WA,Coastal Storm,2005
WA,Coastal Storm,2005
WA,Coastal Storm,2005
WA,Coastal Storm,2005
DC,Hurricane,2005
MI,Hurricane,2005
MI,Hurricane,2005
MI,Hurricane,2005
MI,Hurricane,2005
MI,Hurricane,2005
MI,Hurricane,2005
MI,Hurricane,2005
MI,Hurricane,2005
MI,Hurricane,2005
MI,Hurricane,2005
MI,Hurricane,2005
MI,Hurricane,2005
MI,Hurricane,2005
MI,Hurricane,2005
MI,Hurricane,2005
MI,Hurricane,2005
MI,Hurricane,2005
MI,Hurricane,2005
MI,Hurricane,2005
MI,Hurricane,2005
MI,Hurricane,2005
MI,Hurricane,2005
MI,Hurricane,2005
MI,Hurricane,2005
MI,Hurricane,2005
MI,Hurricane,2005
MI,Hurricane,2005
MI,Hurricane,2005
MI,Hurricane,2005
MI,Hurricane,2005
MI,Hurricane,2005
MI,Hurricane,2005
MI,Hurricane,2005
MI,Hurricane,2005
MI,Hurricane,2005
MI,Hurricane,2005
MI,Hurricane,2005
MI,Hurricane,2005
MI,Hurricane,2005
MI,Hurricane,2005
MI,Hurricane,2005
MI,Hurricane,2005
MI,Hurricane,2005
MI,Hurricane,2005
MI,Hurricane,2005
MI,Hurricane,2005
MI,Hurricane,2005
MI,Hurricane,2005
MI,Hurricane,2005
MI,Hurricane,2005
MI,Hurricane,2005
MI,Hurricane,2005
MI,Hurricane,2005
MI,Hurricane,2005
MI,Hurricane,2005
MI,Hurricane,2005
MI,Hurricane,2005
MI,Hurricane,2005
MI,Hurricane,2005
MI,Hurricane,2005
MI,Hurricane,2005
MI,Hurricane,2005
MI,Hurricane,2005
MI,Hurricane,2005
MI,Hurricane,2005
MI,Hurricane,2005
MI,Hurricane,2005
MI,Hurricane,2005
MI,Hurricane,2005
MI,Hurricane,2005
MI,Hurricane,2005
MI,Hurricane,2005
MI,Hurricane,2005
MI,Hurricane,2005
MI,Hurricane,2005
MI,Hurricane,2005
MI,Hurricane,2005
MI,Hurricane,2005
MI,Hurricane,2005
MI,Hurricane,2005
MI,Hurricane,2005
MI,Hurricane,2005
MI,Hurricane,2005
IA,Hurricane,2005
IA,Hurricane,2005
IA,Hurricane,2005
IA,Hurricane,2005
